"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0367484,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0351936,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0372342,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0346706,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0345494,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0350216,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0347753,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0349398,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0350913,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0352571,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0353942,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.036359,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0374086,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.038602,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0399803,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0415844,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0435089,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0458102,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0485339,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0517855,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.055654,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.395505,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.148224,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.155235,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.147656,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.143649,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.145275,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.154545,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.157957,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.161947,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.166184,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.170866,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.175681,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.182483,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.189766,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.197711,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.206306,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.21574,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.226305,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.238545,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.252809,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.269531,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.289255,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0244895,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0226963,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0222024,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0218787,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0213125,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0211769,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0226122,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0227878,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0234044,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0240698,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0248109,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.025596,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0267531,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0280479,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0295193,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0312006,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0331418,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0354205,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0380884,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0411955,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0448384,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0491304,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.308641,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.281344,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.270202,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.262009,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.251943,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.252851,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.258646,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.258675,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.259907,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.260848,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.261601,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.261836,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.266855,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.272323,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.278509,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.285572,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.29377,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.303588,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.315458,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.329678,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.346936,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.367871,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0293753,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0293177,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.026563,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0280629,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.03005,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0301515,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0312861,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0313856,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0318011,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0322306,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0327294,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0332026,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0342842,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0354582,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0367888,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0383136,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0400881,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0421936,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0446671,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0475286,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0508778,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0548365,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.414733,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.249867,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.241264,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.203734,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.190567,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.19197,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.194573,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.194854,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.195918,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.196992,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.198331,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.199579,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.203645,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.20791,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.212635,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.217889,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.223877,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.230921,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.239359,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.249417,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.261559,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.276209,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0350073,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0331184,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0366597,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0349213,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0342061,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0344436,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0355537,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.035666,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.035903,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0361026,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0363515,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0365451,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0376811,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0388802,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0402169,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0417121,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0434255,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0454397,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0478118,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0505886,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0539002,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0578692,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.447138,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.275531,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.270391,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.254284,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.246766,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.248386,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.251843,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.252915,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.253975,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.254721,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.255246,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.255368,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.257284,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.259276,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.261524,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.264134,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.267239,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.271153,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.276204,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.2827,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.291123,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.3019,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0224052,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0220503,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0234974,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0244156,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0258825,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0260156,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0267442,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0269274,"3. Agroforestry default+ carbon tax"
"2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0271816,"3. Agroforestry default+ carbon tax"
