Units,scenario,region,sector,year,value
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2050,0.233452
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2055,0.233528
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2060,0.231549
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2065,0.228786
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2070,0.225542
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2075,0.222537
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2080,0.220125
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2085,0.217812
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2090,0.215682
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2095,0.213705
1975$/kg,Lower Meat Demand,Europe_Non_EU,OilCrop,2100,0.211744
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,1975,0.0661
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,1990,0.0661
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2005,0.0661
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2010,0.0661
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2015,0.0661
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2020,0.0656007
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2025,0.0658223
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2030,0.0654974
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2035,0.0651668
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2040,0.0647137
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2045,0.064178
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2050,0.0634097
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2055,0.0636736
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2060,0.0636905
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2065,0.0636055
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2070,0.0633187
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2075,0.0628718
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2080,0.0623481
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2085,0.0617487
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2090,0.0611246
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2095,0.0605225
1975$/kg,Lower Meat Demand,Europe_Non_EU,OtherGrain,2100,0.0598732
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,1975,0.0203
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,1990,0.0203
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2005,0.0203
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2010,0.0203
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2015,0.0203
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2020,0.0209872
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2025,0.0222088
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2030,0.0230962
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2035,0.0240354
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2040,0.0248337
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2045,0.0255954
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2050,0.0261396
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2055,0.0267024
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2060,0.0270286
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2065,0.027187
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2070,0.0271657
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2075,0.0270121
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2080,0.0267542
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2085,0.0264039
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2090,0.0259932
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2095,0.0255416
1975$/kg,Lower Meat Demand,Europe_Non_EU,Pasture,2100,0.0250404
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,1975,0.1634
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,1990,0.1634
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2005,0.1634
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2010,0.1634
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2015,0.1634
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2020,0.163581
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2025,0.16516
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2030,0.165408
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2035,0.16549
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2040,0.165209
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2045,0.164845
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2050,0.163991
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2055,0.165105
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2060,0.165624
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2065,0.165799
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2070,0.165478
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2075,0.164766
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2080,0.163852
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2085,0.162734
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2090,0.161509
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2095,0.160259
1975$/kg,Lower Meat Demand,Europe_Non_EU,Rice,2100,0.158879
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,1975,0.084
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,1990,0.084
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2005,0.084
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2010,0.084
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2015,0.084
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2020,0.0836267
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2025,0.0834752
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2030,0.0832026
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2035,0.0829796
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2040,0.0827618
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2045,0.0825432
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2050,0.082305
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2055,0.0823563
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2060,0.0823697
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2065,0.0823852
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2070,0.0823491
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2075,0.0822623
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2080,0.0821649
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2085,0.082059000000000007
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2090,0.0819567
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2095,0.081879
1975$/kg,Lower Meat Demand,Europe_Non_EU,RootTuber,2100,0.0817815
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,1975,0.1075
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,1990,0.1075
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2005,0.1075
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2010,0.1075
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2015,0.1075
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2020,0.103201
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2025,0.0995985
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2030,0.0955435
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2035,0.0917591
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2040,0.0887865
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2045,0.0864578
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2050,0.0838783
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2055,0.0848454
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2060,0.0851538
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2065,0.085171
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2070,0.0847816
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2075,0.0843156
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2080,0.0839187
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2085,0.0834828
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2090,0.0829497
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2095,0.0823138
1975$/kg,Lower Meat Demand,Europe_Non_EU,Soybean,2100,0.0815251
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,1975,0.016
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,1990,0.016
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2005,0.016
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2010,0.016
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2015,0.016
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2020,0.0160457
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2025,0.0161251
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2030,0.0161437
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2035,0.0162372
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2040,0.016328
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2045,0.016414
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2050,0.0164726
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2055,0.0165642
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2060,0.0166239
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2065,0.0166655
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2070,0.0166755
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2075,0.0166584
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2080,0.0166312
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2085,0.0165954
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2090,0.0165552
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2095,0.0165206
1975$/kg,Lower Meat Demand,Europe_Non_EU,SugarCrop,2100,0.0164749
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,1975,0.1112
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,1990,0.1112
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2005,0.1112
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2010,0.1112
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2015,0.1112
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2020,0.111201
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2025,0.11136
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2030,0.111402
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2035,0.111545
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2040,0.111659
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2045,0.111739
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2050,0.111766
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2055,0.111839
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2060,0.111866
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2065,0.111882
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2070,0.111853
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2075,0.11178
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2080,0.111696
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2085,0.111602
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2090,0.111507
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2095,0.111429
1975$/kg,Lower Meat Demand,Europe_Non_EU,Vegetables,2100,0.111333
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,1975,0.0749
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,1990,0.0749
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2005,0.0749
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2010,0.0749
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2015,0.0749
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2020,0.0716854
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2025,0.0696894
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2030,0.0672845
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2035,0.0676284
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2040,0.0678534
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2045,0.0679946
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2050,0.0679073
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2055,0.0681893
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2060,0.0682095
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2065,0.0681519
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2070,0.0679118
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2075,0.0675023
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2080,0.0670598
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2085,0.066525
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2090,0.065956
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2095,0.0654204
1975$/kg,Lower Meat Demand,Europe_Non_EU,Wheat,2100,0.0648172
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,1975,0.0913
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,1990,0.0913
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2005,0.0913
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2010,0.0913
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2015,0.0913
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2020,0.0908927
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2025,0.0919378
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2030,0.0919159
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2035,0.0923962
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2040,0.0932353
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2045,0.0947999
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2050,0.0959151
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2055,0.0970358
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2060,0.0974563
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2065,0.0977739
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2070,0.0975614
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2075,0.0971997
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2080,0.0968921
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2085,0.096526699999999993
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2090,0.0960884
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2095,0.095684
1975$/kg,Lower Meat Demand,European Free Trade Association,Corn,2100,0.0952537
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,1975,0.0813
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,1990,0.0813
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2005,0.0813
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2010,0.0813
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2015,0.0813
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2020,0.0815341
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2025,0.0840875
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2030,0.0856627
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2035,0.0877542
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2040,0.0893372
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2045,0.0909873
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2050,0.092423
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2055,0.0940575
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2060,0.0953945
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2065,0.0965052
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2070,0.097344
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2075,0.0979748
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2080,0.0984148
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2085,0.0986574
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2090,0.0986983
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2095,0.0985805
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderGrass,2100,0.098248
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,1975,0.0481
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,1990,0.0481
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2005,0.0481
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2010,0.0481
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2015,0.0481
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2020,0.0481734
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2025,0.0484745
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2030,0.0485218
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2035,0.048706
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2040,0.0488348
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2045,0.0489473
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2050,0.048974
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2055,0.0493112
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2060,0.0495807
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2065,0.0498098
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2070,0.0499818
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2075,0.0501059
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2080,0.0501991
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2085,0.050256
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2090,0.0502817
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2095,0.0502846
1975$/kg,Lower Meat Demand,European Free Trade Association,FodderHerb,2100,0.0502523
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,1975,0.6229
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,1990,0.6229
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2005,0.6229
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2010,0.6229
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2015,0.6229
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2020,0.622789
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2025,0.624587
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2030,0.625524
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2035,0.627506
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2040,0.629103
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2045,0.630763
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2050,0.632237
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2055,0.632733
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2060,0.63288
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2065,0.632788
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2070,0.632479
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2075,0.631992
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2080,0.631419
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2085,0.630753
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2090,0.629958
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2095,0.629124
1975$/kg,Lower Meat Demand,European Free Trade Association,Fruits,2100,0.628204
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,1975,0.1973
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,1990,0.1973
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2005,0.1973
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2010,0.1973
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2015,0.1973
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2020,0.194291
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2025,0.195366
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2030,0.194408
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2035,0.196524
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2040,0.197606
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2045,0.198632
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2050,0.199339
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2055,0.200959
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2060,0.201812
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2065,0.202099
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2070,0.201933
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2075,0.201323
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2080,0.200463
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2085,0.199354
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2090,0.197979
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2095,0.196543
1975$/kg,Lower Meat Demand,European Free Trade Association,Legumes,2100,0.194966
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,1975,4.5999
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,1990,4.5999
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2005,4.5999
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2010,4.5999
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2015,4.5999
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2020,4.59044
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2025,4.59634
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2030,4.59681
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2035,4.60056
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2040,4.60129
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2045,4.6021
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2050,4.60119
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2055,4.60428
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2060,4.60494
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2065,4.60396
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2070,4.60159
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2075,4.59803
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2080,4.59389
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2085,4.58916
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2090,4.58373
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2095,4.57822
1975$/kg,Lower Meat Demand,European Free Trade Association,MiscCrop,2100,4.57229
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,1975,0.9507
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,1990,0.9507
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2005,0.9507
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2010,0.9507
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2015,0.9507
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2020,0.933528
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2025,0.926924
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2030,0.901627
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2035,0.885356
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2040,0.858097
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2045,0.827253
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2050,0.791903
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2055,0.797154
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2060,0.796748
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2065,0.792003
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2070,0.784312
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2075,0.773627
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2080,0.761657
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2085,0.748504
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2090,0.734018
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2095,0.719724
1975$/kg,Lower Meat Demand,European Free Trade Association,NutsSeeds,2100,0.705572
1975$/kg,Lower Meat Demand,European Free Trade Association,OilCrop,1975,0.2227
