Units,scenario,region,sector,year,value
1975$/kg,Scenario 1,Mexico,MiscCrop,1975,0.2681
1975$/kg,Scenario 1,Mexico,MiscCrop,1990,0.2681
1975$/kg,Scenario 1,Mexico,MiscCrop,2005,0.2681
1975$/kg,Scenario 1,Mexico,MiscCrop,2010,0.2681
1975$/kg,Scenario 1,Mexico,MiscCrop,2015,0.2681
1975$/kg,Scenario 1,Mexico,MiscCrop,2020,0.265831
1975$/kg,Scenario 1,Mexico,MiscCrop,2025,0.264815
1975$/kg,Scenario 1,Mexico,MiscCrop,2030,0.263745
1975$/kg,Scenario 1,Mexico,MiscCrop,2035,0.264176
1975$/kg,Scenario 1,Mexico,MiscCrop,2040,0.26461
1975$/kg,Scenario 1,Mexico,MiscCrop,2045,0.265033
1975$/kg,Scenario 1,Mexico,MiscCrop,2050,0.265404
1975$/kg,Scenario 1,Mexico,MiscCrop,2055,0.265854
1975$/kg,Scenario 1,Mexico,MiscCrop,2060,0.266122
1975$/kg,Scenario 1,Mexico,MiscCrop,2065,0.266317
1975$/kg,Scenario 1,Mexico,MiscCrop,2070,0.266386
1975$/kg,Scenario 1,Mexico,MiscCrop,2075,0.266353
1975$/kg,Scenario 1,Mexico,MiscCrop,2080,0.266296
1975$/kg,Scenario 1,Mexico,MiscCrop,2085,0.26619
1975$/kg,Scenario 1,Mexico,MiscCrop,2090,0.266167
1975$/kg,Scenario 1,Mexico,MiscCrop,2095,0.266148
1975$/kg,Scenario 1,Mexico,MiscCrop,2100,0.266103
1975$/kg,Scenario 1,Mexico,NutsSeeds,1975,0.8061
1975$/kg,Scenario 1,Mexico,NutsSeeds,1990,0.8061
1975$/kg,Scenario 1,Mexico,NutsSeeds,2005,0.8061
1975$/kg,Scenario 1,Mexico,NutsSeeds,2010,0.8061
1975$/kg,Scenario 1,Mexico,NutsSeeds,2015,0.8061
1975$/kg,Scenario 1,Mexico,NutsSeeds,2020,0.825638
1975$/kg,Scenario 1,Mexico,NutsSeeds,2025,0.896072
1975$/kg,Scenario 1,Mexico,NutsSeeds,2030,0.922104
1975$/kg,Scenario 1,Mexico,NutsSeeds,2035,0.962075
1975$/kg,Scenario 1,Mexico,NutsSeeds,2040,0.996907
1975$/kg,Scenario 1,Mexico,NutsSeeds,2045,1.02902
1975$/kg,Scenario 1,Mexico,NutsSeeds,2050,1.05329
1975$/kg,Scenario 1,Mexico,NutsSeeds,2055,1.07894
1975$/kg,Scenario 1,Mexico,NutsSeeds,2060,1.09468
1975$/kg,Scenario 1,Mexico,NutsSeeds,2065,1.10355
1975$/kg,Scenario 1,Mexico,NutsSeeds,2070,1.10695
1975$/kg,Scenario 1,Mexico,NutsSeeds,2075,1.10588
1975$/kg,Scenario 1,Mexico,NutsSeeds,2080,1.10194
1975$/kg,Scenario 1,Mexico,NutsSeeds,2085,1.09543
1975$/kg,Scenario 1,Mexico,NutsSeeds,2090,1.08659
1975$/kg,Scenario 1,Mexico,NutsSeeds,2095,1.07653
1975$/kg,Scenario 1,Mexico,NutsSeeds,2100,1.06431
1975$/kg,Scenario 1,Mexico,OilCrop,1975,0.056
1975$/kg,Scenario 1,Mexico,OilCrop,1990,0.056
1975$/kg,Scenario 1,Mexico,OilCrop,2005,0.056
1975$/kg,Scenario 1,Mexico,OilCrop,2010,0.056
1975$/kg,Scenario 1,Mexico,OilCrop,2015,0.056
1975$/kg,Scenario 1,Mexico,OilCrop,2020,0.0566869
1975$/kg,Scenario 1,Mexico,OilCrop,2025,0.0579946
1975$/kg,Scenario 1,Mexico,OilCrop,2030,0.058433
1975$/kg,Scenario 1,Mexico,OilCrop,2035,0.0595042
1975$/kg,Scenario 1,Mexico,OilCrop,2040,0.0613425
1975$/kg,Scenario 1,Mexico,OilCrop,2045,0.064015
1975$/kg,Scenario 1,Mexico,OilCrop,2050,0.0663223
1975$/kg,Scenario 1,Mexico,OilCrop,2055,0.068295
1975$/kg,Scenario 1,Mexico,OilCrop,2060,0.0692409
1975$/kg,Scenario 1,Mexico,OilCrop,2065,0.0697489
1975$/kg,Scenario 1,Mexico,OilCrop,2070,0.0699036
1975$/kg,Scenario 1,Mexico,OilCrop,2075,0.0701599
1975$/kg,Scenario 1,Mexico,OilCrop,2080,0.0706487
1975$/kg,Scenario 1,Mexico,OilCrop,2085,0.0711539
1975$/kg,Scenario 1,Mexico,OilCrop,2090,0.0716694
1975$/kg,Scenario 1,Mexico,OilCrop,2095,0.0720641
1975$/kg,Scenario 1,Mexico,OilCrop,2100,0.0722828
1975$/kg,Scenario 1,Mexico,OilPalm,1975,0.0249
1975$/kg,Scenario 1,Mexico,OilPalm,1990,0.0249
1975$/kg,Scenario 1,Mexico,OilPalm,2005,0.0249
1975$/kg,Scenario 1,Mexico,OilPalm,2010,0.0249
1975$/kg,Scenario 1,Mexico,OilPalm,2015,0.0249
1975$/kg,Scenario 1,Mexico,OilPalm,2020,0.0247657
1975$/kg,Scenario 1,Mexico,OilPalm,2025,0.0249947
1975$/kg,Scenario 1,Mexico,OilPalm,2030,0.0251265
1975$/kg,Scenario 1,Mexico,OilPalm,2035,0.0251961
1975$/kg,Scenario 1,Mexico,OilPalm,2040,0.0253113
1975$/kg,Scenario 1,Mexico,OilPalm,2045,0.0254328
1975$/kg,Scenario 1,Mexico,OilPalm,2050,0.0255495
1975$/kg,Scenario 1,Mexico,OilPalm,2055,0.025797
1975$/kg,Scenario 1,Mexico,OilPalm,2060,0.0259294
1975$/kg,Scenario 1,Mexico,OilPalm,2065,0.0260266
1975$/kg,Scenario 1,Mexico,OilPalm,2070,0.0260362
1975$/kg,Scenario 1,Mexico,OilPalm,2075,0.0259868
1975$/kg,Scenario 1,Mexico,OilPalm,2080,0.0259356
1975$/kg,Scenario 1,Mexico,OilPalm,2085,0.0258624
1975$/kg,Scenario 1,Mexico,OilPalm,2090,0.0258825
1975$/kg,Scenario 1,Mexico,OilPalm,2095,0.0259194
1975$/kg,Scenario 1,Mexico,OilPalm,2100,0.0259592
1975$/kg,Scenario 1,Mexico,OtherGrain,1975,0.0532
1975$/kg,Scenario 1,Mexico,OtherGrain,1990,0.0532
1975$/kg,Scenario 1,Mexico,OtherGrain,2005,0.0532
1975$/kg,Scenario 1,Mexico,OtherGrain,2010,0.0532
1975$/kg,Scenario 1,Mexico,OtherGrain,2015,0.0532
1975$/kg,Scenario 1,Mexico,OtherGrain,2020,0.0535936
1975$/kg,Scenario 1,Mexico,OtherGrain,2025,0.0544463
1975$/kg,Scenario 1,Mexico,OtherGrain,2030,0.0547584
1975$/kg,Scenario 1,Mexico,OtherGrain,2035,0.0552958
1975$/kg,Scenario 1,Mexico,OtherGrain,2040,0.0557795
1975$/kg,Scenario 1,Mexico,OtherGrain,2045,0.0562955
1975$/kg,Scenario 1,Mexico,OtherGrain,2050,0.056656
1975$/kg,Scenario 1,Mexico,OtherGrain,2055,0.0575484
1975$/kg,Scenario 1,Mexico,OtherGrain,2060,0.058204
1975$/kg,Scenario 1,Mexico,OtherGrain,2065,0.0587555
1975$/kg,Scenario 1,Mexico,OtherGrain,2070,0.0591693
1975$/kg,Scenario 1,Mexico,OtherGrain,2075,0.0594691
1975$/kg,Scenario 1,Mexico,OtherGrain,2080,0.0596812
1975$/kg,Scenario 1,Mexico,OtherGrain,2085,0.0597796
1975$/kg,Scenario 1,Mexico,OtherGrain,2090,0.0597771
1975$/kg,Scenario 1,Mexico,OtherGrain,2095,0.0597208
1975$/kg,Scenario 1,Mexico,OtherGrain,2100,0.0595654
1975$/kg,Scenario 1,Mexico,Pasture,1975,0.0134
1975$/kg,Scenario 1,Mexico,Pasture,1990,0.0134
1975$/kg,Scenario 1,Mexico,Pasture,2005,0.0134
1975$/kg,Scenario 1,Mexico,Pasture,2010,0.0134
1975$/kg,Scenario 1,Mexico,Pasture,2015,0.0134
1975$/kg,Scenario 1,Mexico,Pasture,2020,0.0138185
1975$/kg,Scenario 1,Mexico,Pasture,2025,0.0145554
1975$/kg,Scenario 1,Mexico,Pasture,2030,0.015187
1975$/kg,Scenario 1,Mexico,Pasture,2035,0.0158163
1975$/kg,Scenario 1,Mexico,Pasture,2040,0.0164243
1975$/kg,Scenario 1,Mexico,Pasture,2045,0.0170433
1975$/kg,Scenario 1,Mexico,Pasture,2050,0.0176194
1975$/kg,Scenario 1,Mexico,Pasture,2055,0.0182178
1975$/kg,Scenario 1,Mexico,Pasture,2060,0.018741
1975$/kg,Scenario 1,Mexico,Pasture,2065,0.0192211
1975$/kg,Scenario 1,Mexico,Pasture,2070,0.019638
1975$/kg,Scenario 1,Mexico,Pasture,2075,0.0199937
1975$/kg,Scenario 1,Mexico,Pasture,2080,0.0202813
1975$/kg,Scenario 1,Mexico,Pasture,2085,0.0204934
1975$/kg,Scenario 1,Mexico,Pasture,2090,0.0206265
1975$/kg,Scenario 1,Mexico,Pasture,2095,0.0207075
1975$/kg,Scenario 1,Mexico,Pasture,2100,0.0207494
1975$/kg,Scenario 1,Mexico,Rice,1975,0.0686
1975$/kg,Scenario 1,Mexico,Rice,1990,0.0686
1975$/kg,Scenario 1,Mexico,Rice,2005,0.0686
1975$/kg,Scenario 1,Mexico,Rice,2010,0.0686
1975$/kg,Scenario 1,Mexico,Rice,2015,0.0686
1975$/kg,Scenario 1,Mexico,Rice,2020,0.0695721
1975$/kg,Scenario 1,Mexico,Rice,2025,0.0713684
1975$/kg,Scenario 1,Mexico,Rice,2030,0.0722677
1975$/kg,Scenario 1,Mexico,Rice,2035,0.0728659
1975$/kg,Scenario 1,Mexico,Rice,2040,0.0733279
1975$/kg,Scenario 1,Mexico,Rice,2045,0.0737472
1975$/kg,Scenario 1,Mexico,Rice,2050,0.0739671
1975$/kg,Scenario 1,Mexico,Rice,2055,0.0750711
1975$/kg,Scenario 1,Mexico,Rice,2060,0.075883
1975$/kg,Scenario 1,Mexico,Rice,2065,0.0765322
1975$/kg,Scenario 1,Mexico,Rice,2070,0.0769849
1975$/kg,Scenario 1,Mexico,Rice,2075,0.0772714
1975$/kg,Scenario 1,Mexico,Rice,2080,0.0774393
1975$/kg,Scenario 1,Mexico,Rice,2085,0.0774877
1975$/kg,Scenario 1,Mexico,Rice,2090,0.0774931
1975$/kg,Scenario 1,Mexico,Rice,2095,0.0773941
1975$/kg,Scenario 1,Mexico,Rice,2100,0.0771307
1975$/kg,Scenario 1,Mexico,RootTuber,1975,0.1186
1975$/kg,Scenario 1,Mexico,RootTuber,1990,0.1186
1975$/kg,Scenario 1,Mexico,RootTuber,2005,0.1186
1975$/kg,Scenario 1,Mexico,RootTuber,2010,0.1186
1975$/kg,Scenario 1,Mexico,RootTuber,2015,0.1186
1975$/kg,Scenario 1,Mexico,RootTuber,2020,0.118515
1975$/kg,Scenario 1,Mexico,RootTuber,2025,0.118622
1975$/kg,Scenario 1,Mexico,RootTuber,2030,0.118489
1975$/kg,Scenario 1,Mexico,RootTuber,2035,0.11866
1975$/kg,Scenario 1,Mexico,RootTuber,2040,0.118803
1975$/kg,Scenario 1,Mexico,RootTuber,2045,0.118951
1975$/kg,Scenario 1,Mexico,RootTuber,2050,0.119052
1975$/kg,Scenario 1,Mexico,RootTuber,2055,0.119274
1975$/kg,Scenario 1,Mexico,RootTuber,2060,0.119406
1975$/kg,Scenario 1,Mexico,RootTuber,2065,0.119502
1975$/kg,Scenario 1,Mexico,RootTuber,2070,0.119561
1975$/kg,Scenario 1,Mexico,RootTuber,2075,0.119589
1975$/kg,Scenario 1,Mexico,RootTuber,2080,0.119616
1975$/kg,Scenario 1,Mexico,RootTuber,2085,0.119632
1975$/kg,Scenario 1,Mexico,RootTuber,2090,0.119689
1975$/kg,Scenario 1,Mexico,RootTuber,2095,0.119753
1975$/kg,Scenario 1,Mexico,RootTuber,2100,0.119744
1975$/kg,Scenario 1,Mexico,Soybean,1975,0.1106
1975$/kg,Scenario 1,Mexico,Soybean,1990,0.1106
1975$/kg,Scenario 1,Mexico,Soybean,2005,0.1106
1975$/kg,Scenario 1,Mexico,Soybean,2010,0.1106
1975$/kg,Scenario 1,Mexico,Soybean,2015,0.1106
1975$/kg,Scenario 1,Mexico,Soybean,2020,0.111182
1975$/kg,Scenario 1,Mexico,Soybean,2025,0.113575
1975$/kg,Scenario 1,Mexico,Soybean,2030,0.113958
1975$/kg,Scenario 1,Mexico,Soybean,2035,0.113155
1975$/kg,Scenario 1,Mexico,Soybean,2040,0.112634
1975$/kg,Scenario 1,Mexico,Soybean,2045,0.112539
1975$/kg,Scenario 1,Mexico,Soybean,2050,0.112023
1975$/kg,Scenario 1,Mexico,Soybean,2055,0.114381
1975$/kg,Scenario 1,Mexico,Soybean,2060,0.116049
1975$/kg,Scenario 1,Mexico,Soybean,2065,0.117412
1975$/kg,Scenario 1,Mexico,Soybean,2070,0.118282
1975$/kg,Scenario 1,Mexico,Soybean,2075,0.11895
1975$/kg,Scenario 1,Mexico,Soybean,2080,0.119505
1975$/kg,Scenario 1,Mexico,Soybean,2085,0.119891
1975$/kg,Scenario 1,Mexico,Soybean,2090,0.120098
1975$/kg,Scenario 1,Mexico,Soybean,2095,0.12008
1975$/kg,Scenario 1,Mexico,Soybean,2100,0.119724
1975$/kg,Scenario 1,Mexico,SugarCrop,1975,0.0094
1975$/kg,Scenario 1,Mexico,SugarCrop,1990,0.0094
1975$/kg,Scenario 1,Mexico,SugarCrop,2005,0.0094
1975$/kg,Scenario 1,Mexico,SugarCrop,2010,0.0094
1975$/kg,Scenario 1,Mexico,SugarCrop,2015,0.0094
1975$/kg,Scenario 1,Mexico,SugarCrop,2020,0.00940381
1975$/kg,Scenario 1,Mexico,SugarCrop,2025,0.00945839
1975$/kg,Scenario 1,Mexico,SugarCrop,2030,0.00946015
1975$/kg,Scenario 1,Mexico,SugarCrop,2035,0.00950293
1975$/kg,Scenario 1,Mexico,SugarCrop,2040,0.00954876
1975$/kg,Scenario 1,Mexico,SugarCrop,2045,0.00960015
1975$/kg,Scenario 1,Mexico,SugarCrop,2050,0.00964043
1975$/kg,Scenario 1,Mexico,SugarCrop,2055,0.0097267
1975$/kg,Scenario 1,Mexico,SugarCrop,2060,0.00979125
1975$/kg,Scenario 1,Mexico,SugarCrop,2065,0.00984644
1975$/kg,Scenario 1,Mexico,SugarCrop,2070,0.00989129
1975$/kg,Scenario 1,Mexico,SugarCrop,2075,0.00992608
1975$/kg,Scenario 1,Mexico,SugarCrop,2080,0.00996068
1975$/kg,Scenario 1,Mexico,SugarCrop,2085,0.00999522
1975$/kg,Scenario 1,Mexico,SugarCrop,2090,0.0100333
1975$/kg,Scenario 1,Mexico,SugarCrop,2095,0.0100658
1975$/kg,Scenario 1,Mexico,SugarCrop,2100,0.0100834
1975$/kg,Scenario 1,Mexico,Vegetables,1975,0.1058
1975$/kg,Scenario 1,Mexico,Vegetables,1990,0.1058
1975$/kg,Scenario 1,Mexico,Vegetables,2005,0.1058
1975$/kg,Scenario 1,Mexico,Vegetables,2010,0.1058
1975$/kg,Scenario 1,Mexico,Vegetables,2015,0.1058
1975$/kg,Scenario 1,Mexico,Vegetables,2020,0.10578
1975$/kg,Scenario 1,Mexico,Vegetables,2025,0.105873
1975$/kg,Scenario 1,Mexico,Vegetables,2030,0.105833
1975$/kg,Scenario 1,Mexico,Vegetables,2035,0.105926
1975$/kg,Scenario 1,Mexico,Vegetables,2040,0.106014
1975$/kg,Scenario 1,Mexico,Vegetables,2045,0.106108
1975$/kg,Scenario 1,Mexico,Vegetables,2050,0.106191
1975$/kg,Scenario 1,Mexico,Vegetables,2055,0.106391
1975$/kg,Scenario 1,Mexico,Vegetables,2060,0.106549
1975$/kg,Scenario 1,Mexico,Vegetables,2065,0.106692
1975$/kg,Scenario 1,Mexico,Vegetables,2070,0.106811
1975$/kg,Scenario 1,Mexico,Vegetables,2075,0.106912
1975$/kg,Scenario 1,Mexico,Vegetables,2080,0.107018
1975$/kg,Scenario 1,Mexico,Vegetables,2085,0.107131
1975$/kg,Scenario 1,Mexico,Vegetables,2090,0.107303
1975$/kg,Scenario 1,Mexico,Vegetables,2095,0.10744
1975$/kg,Scenario 1,Mexico,Vegetables,2100,0.107531
1975$/kg,Scenario 1,Mexico,Wheat,1975,0.0645
1975$/kg,Scenario 1,Mexico,Wheat,1990,0.0645
1975$/kg,Scenario 1,Mexico,Wheat,2005,0.0645
1975$/kg,Scenario 1,Mexico,Wheat,2010,0.0645
1975$/kg,Scenario 1,Mexico,Wheat,2015,0.0645
1975$/kg,Scenario 1,Mexico,Wheat,2020,0.0650274
1975$/kg,Scenario 1,Mexico,Wheat,2025,0.0676383
1975$/kg,Scenario 1,Mexico,Wheat,2030,0.0681415
1975$/kg,Scenario 1,Mexico,Wheat,2035,0.0690961
1975$/kg,Scenario 1,Mexico,Wheat,2040,0.0699652
1975$/kg,Scenario 1,Mexico,Wheat,2045,0.0708512
1975$/kg,Scenario 1,Mexico,Wheat,2050,0.0715643
1975$/kg,Scenario 1,Mexico,Wheat,2055,0.0729306
1975$/kg,Scenario 1,Mexico,Wheat,2060,0.0740122
1975$/kg,Scenario 1,Mexico,Wheat,2065,0.0749481
1975$/kg,Scenario 1,Mexico,Wheat,2070,0.0757302
1975$/kg,Scenario 1,Mexico,Wheat,2075,0.0763968
1975$/kg,Scenario 1,Mexico,Wheat,2080,0.0770667
1975$/kg,Scenario 1,Mexico,Wheat,2085,0.0776989
1975$/kg,Scenario 1,Mexico,Wheat,2090,0.0784493
1975$/kg,Scenario 1,Mexico,Wheat,2095,0.0790245
1975$/kg,Scenario 1,Mexico,Wheat,2100,0.0792081
1975$/kg,Scenario 1,Middle East,Corn,1975,0.1242
1975$/kg,Scenario 1,Middle East,Corn,1990,0.1242
1975$/kg,Scenario 1,Middle East,Corn,2005,0.1242
1975$/kg,Scenario 1,Middle East,Corn,2010,0.1242
1975$/kg,Scenario 1,Middle East,Corn,2015,0.1242
1975$/kg,Scenario 1,Middle East,Corn,2020,0.127288
1975$/kg,Scenario 1,Middle East,Corn,2025,0.131047
1975$/kg,Scenario 1,Middle East,Corn,2030,0.133351
1975$/kg,Scenario 1,Middle East,Corn,2035,0.135277
1975$/kg,Scenario 1,Middle East,Corn,2040,0.137895
1975$/kg,Scenario 1,Middle East,Corn,2045,0.140923
1975$/kg,Scenario 1,Middle East,Corn,2050,0.143456
1975$/kg,Scenario 1,Middle East,Corn,2055,0.146896
1975$/kg,Scenario 1,Middle East,Corn,2060,0.149618
1975$/kg,Scenario 1,Middle East,Corn,2065,0.152425
1975$/kg,Scenario 1,Middle East,Corn,2070,0.155777
1975$/kg,Scenario 1,Middle East,Corn,2075,0.159266
1975$/kg,Scenario 1,Middle East,Corn,2080,0.162518
1975$/kg,Scenario 1,Middle East,Corn,2085,0.16533
1975$/kg,Scenario 1,Middle East,Corn,2090,0.167559
1975$/kg,Scenario 1,Middle East,Corn,2095,0.169423
1975$/kg,Scenario 1,Middle East,Corn,2100,0.170977
1975$/kg,Scenario 1,Middle East,FiberCrop,1975,0.3206
1975$/kg,Scenario 1,Middle East,FiberCrop,1990,0.3206
1975$/kg,Scenario 1,Middle East,FiberCrop,2005,0.3206
1975$/kg,Scenario 1,Middle East,FiberCrop,2010,0.3206
1975$/kg,Scenario 1,Middle East,FiberCrop,2015,0.3206
1975$/kg,Scenario 1,Middle East,FiberCrop,2020,0.325956
1975$/kg,Scenario 1,Middle East,FiberCrop,2025,0.333922
1975$/kg,Scenario 1,Middle East,FiberCrop,2030,0.336746
1975$/kg,Scenario 1,Middle East,FiberCrop,2035,0.344624
1975$/kg,Scenario 1,Middle East,FiberCrop,2040,0.352354
1975$/kg,Scenario 1,Middle East,FiberCrop,2045,0.359845
1975$/kg,Scenario 1,Middle East,FiberCrop,2050,0.366773
1975$/kg,Scenario 1,Middle East,FiberCrop,2055,0.375482
1975$/kg,Scenario 1,Middle East,FiberCrop,2060,0.383871
1975$/kg,Scenario 1,Middle East,FiberCrop,2065,0.392567
1975$/kg,Scenario 1,Middle East,FiberCrop,2070,0.402186
1975$/kg,Scenario 1,Middle East,FiberCrop,2075,0.410407
1975$/kg,Scenario 1,Middle East,FiberCrop,2080,0.417152
1975$/kg,Scenario 1,Middle East,FiberCrop,2085,0.422521
1975$/kg,Scenario 1,Middle East,FiberCrop,2090,0.4267
1975$/kg,Scenario 1,Middle East,FiberCrop,2095,0.429951
1975$/kg,Scenario 1,Middle East,FiberCrop,2100,0.43219
1975$/kg,Scenario 1,Middle East,FodderGrass,1975,0.0678
1975$/kg,Scenario 1,Middle East,FodderGrass,1990,0.0678
1975$/kg,Scenario 1,Middle East,FodderGrass,2005,0.0678
1975$/kg,Scenario 1,Middle East,FodderGrass,2010,0.0678
1975$/kg,Scenario 1,Middle East,FodderGrass,2015,0.0678
1975$/kg,Scenario 1,Middle East,FodderGrass,2020,0.0688928
1975$/kg,Scenario 1,Middle East,FodderGrass,2025,0.0707483
1975$/kg,Scenario 1,Middle East,FodderGrass,2030,0.0726444
1975$/kg,Scenario 1,Middle East,FodderGrass,2035,0.074514
1975$/kg,Scenario 1,Middle East,FodderGrass,2040,0.0763257
1975$/kg,Scenario 1,Middle East,FodderGrass,2045,0.0781185
1975$/kg,Scenario 1,Middle East,FodderGrass,2050,0.0797283
1975$/kg,Scenario 1,Middle East,FodderGrass,2055,0.0814179
1975$/kg,Scenario 1,Middle East,FodderGrass,2060,0.08291
1975$/kg,Scenario 1,Middle East,FodderGrass,2065,0.0842219
1975$/kg,Scenario 1,Middle East,FodderGrass,2070,0.0852574
1975$/kg,Scenario 1,Middle East,FodderGrass,2075,0.0861148
1975$/kg,Scenario 1,Middle East,FodderGrass,2080,0.0868711
1975$/kg,Scenario 1,Middle East,FodderGrass,2085,0.087454
1975$/kg,Scenario 1,Middle East,FodderGrass,2090,0.0879179
1975$/kg,Scenario 1,Middle East,FodderGrass,2095,0.0883167
1975$/kg,Scenario 1,Middle East,FodderGrass,2100,0.0885821
1975$/kg,Scenario 1,Middle East,FodderHerb,1975,0.0481
1975$/kg,Scenario 1,Middle East,FodderHerb,1990,0.0481
1975$/kg,Scenario 1,Middle East,FodderHerb,2005,0.0481
1975$/kg,Scenario 1,Middle East,FodderHerb,2010,0.0481
1975$/kg,Scenario 1,Middle East,FodderHerb,2015,0.0481
1975$/kg,Scenario 1,Middle East,FodderHerb,2020,0.0485243
1975$/kg,Scenario 1,Middle East,FodderHerb,2025,0.0497068
1975$/kg,Scenario 1,Middle East,FodderHerb,2030,0.0502672
1975$/kg,Scenario 1,Middle East,FodderHerb,2035,0.0509313
1975$/kg,Scenario 1,Middle East,FodderHerb,2040,0.0515742
1975$/kg,Scenario 1,Middle East,FodderHerb,2045,0.0522479
1975$/kg,Scenario 1,Middle East,FodderHerb,2050,0.0528397
1975$/kg,Scenario 1,Middle East,FodderHerb,2055,0.0535801
1975$/kg,Scenario 1,Middle East,FodderHerb,2060,0.0542258
1975$/kg,Scenario 1,Middle East,FodderHerb,2065,0.0548077
1975$/kg,Scenario 1,Middle East,FodderHerb,2070,0.0552908
1975$/kg,Scenario 1,Middle East,FodderHerb,2075,0.0557017
1975$/kg,Scenario 1,Middle East,FodderHerb,2080,0.0560521
1975$/kg,Scenario 1,Middle East,FodderHerb,2085,0.0563333
1975$/kg,Scenario 1,Middle East,FodderHerb,2090,0.0565423
1975$/kg,Scenario 1,Middle East,FodderHerb,2095,0.056682
1975$/kg,Scenario 1,Middle East,FodderHerb,2100,0.0567381
1975$/kg,Scenario 1,Middle East,Fruits,1975,0.2556
1975$/kg,Scenario 1,Middle East,Fruits,1990,0.2556
1975$/kg,Scenario 1,Middle East,Fruits,2005,0.2556
1975$/kg,Scenario 1,Middle East,Fruits,2010,0.2556
1975$/kg,Scenario 1,Middle East,Fruits,2015,0.2556
1975$/kg,Scenario 1,Middle East,Fruits,2020,0.257713
1975$/kg,Scenario 1,Middle East,Fruits,2025,0.258841
1975$/kg,Scenario 1,Middle East,Fruits,2030,0.259129
1975$/kg,Scenario 1,Middle East,Fruits,2035,0.259102
1975$/kg,Scenario 1,Middle East,Fruits,2040,0.259193
1975$/kg,Scenario 1,Middle East,Fruits,2045,0.259334
1975$/kg,Scenario 1,Middle East,Fruits,2050,0.259629
1975$/kg,Scenario 1,Middle East,Fruits,2055,0.260564
1975$/kg,Scenario 1,Middle East,Fruits,2060,0.261595
1975$/kg,Scenario 1,Middle East,Fruits,2065,0.262857
1975$/kg,Scenario 1,Middle East,Fruits,2070,0.264376
1975$/kg,Scenario 1,Middle East,Fruits,2075,0.265487
1975$/kg,Scenario 1,Middle East,Fruits,2080,0.266838
1975$/kg,Scenario 1,Middle East,Fruits,2085,0.267821
1975$/kg,Scenario 1,Middle East,Fruits,2090,0.268381
1975$/kg,Scenario 1,Middle East,Fruits,2095,0.268808
1975$/kg,Scenario 1,Middle East,Fruits,2100,0.269135
1975$/kg,Scenario 1,Middle East,Legumes,1975,0.3444
1975$/kg,Scenario 1,Middle East,Legumes,1990,0.3444
1975$/kg,Scenario 1,Middle East,Legumes,2005,0.3444
1975$/kg,Scenario 1,Middle East,Legumes,2010,0.3444
1975$/kg,Scenario 1,Middle East,Legumes,2015,0.3444
1975$/kg,Scenario 1,Middle East,Legumes,2020,0.349065
1975$/kg,Scenario 1,Middle East,Legumes,2025,0.363612
1975$/kg,Scenario 1,Middle East,Legumes,2030,0.368794
1975$/kg,Scenario 1,Middle East,Legumes,2035,0.369476
1975$/kg,Scenario 1,Middle East,Legumes,2040,0.369782
1975$/kg,Scenario 1,Middle East,Legumes,2045,0.369951
1975$/kg,Scenario 1,Middle East,Legumes,2050,0.369269
1975$/kg,Scenario 1,Middle East,Legumes,2055,0.377669
1975$/kg,Scenario 1,Middle East,Legumes,2060,0.385005
1975$/kg,Scenario 1,Middle East,Legumes,2065,0.391742
1975$/kg,Scenario 1,Middle East,Legumes,2070,0.398433
1975$/kg,Scenario 1,Middle East,Legumes,2075,0.403892
1975$/kg,Scenario 1,Middle East,Legumes,2080,0.407652
1975$/kg,Scenario 1,Middle East,Legumes,2085,0.410163
1975$/kg,Scenario 1,Middle East,Legumes,2090,0.411435
1975$/kg,Scenario 1,Middle East,Legumes,2095,0.412221
1975$/kg,Scenario 1,Middle East,Legumes,2100,0.412329
1975$/kg,Scenario 1,Middle East,MiscCrop,1975,0.6878
1975$/kg,Scenario 1,Middle East,MiscCrop,1990,0.6878
1975$/kg,Scenario 1,Middle East,MiscCrop,2005,0.6878
1975$/kg,Scenario 1,Middle East,MiscCrop,2010,0.6878
1975$/kg,Scenario 1,Middle East,MiscCrop,2015,0.6878
1975$/kg,Scenario 1,Middle East,MiscCrop,2020,0.700376
1975$/kg,Scenario 1,Middle East,MiscCrop,2025,0.709267
1975$/kg,Scenario 1,Middle East,MiscCrop,2030,0.71241
1975$/kg,Scenario 1,Middle East,MiscCrop,2035,0.714233
1975$/kg,Scenario 1,Middle East,MiscCrop,2040,0.715812
1975$/kg,Scenario 1,Middle East,MiscCrop,2045,0.716624
1975$/kg,Scenario 1,Middle East,MiscCrop,2050,0.717495
1975$/kg,Scenario 1,Middle East,MiscCrop,2055,0.721396
1975$/kg,Scenario 1,Middle East,MiscCrop,2060,0.726132
1975$/kg,Scenario 1,Middle East,MiscCrop,2065,0.730985
1975$/kg,Scenario 1,Middle East,MiscCrop,2070,0.734935
1975$/kg,Scenario 1,Middle East,MiscCrop,2075,0.737266
1975$/kg,Scenario 1,Middle East,MiscCrop,2080,0.738886
1975$/kg,Scenario 1,Middle East,MiscCrop,2085,0.739945
1975$/kg,Scenario 1,Middle East,MiscCrop,2090,0.74061
1975$/kg,Scenario 1,Middle East,MiscCrop,2095,0.741307
1975$/kg,Scenario 1,Middle East,MiscCrop,2100,0.741744
1975$/kg,Scenario 1,Middle East,NutsSeeds,1975,1.9897
